"","id","Phase","Predictability","TimeBin","SamplesInAOI","SamplesTotal","AOI","Elog","Weights","Prop","LogitAdjusted","ArcSin","Time","ot1","ot2","ot3","ot4","ot5","ot6","ot7"
"5947","SE78","Train","Unpred",10,55,72,"RecipientAOI",1.15418213982292,13.3047945205479,0.763888888888889,1.17411984117625,1.06338923965772,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"5948","SE78","Train","Unpred",11,54,72,"RecipientAOI",1.08042996958492,13.8116438356164,0.75,1.09861228866811,1.0471975511966,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"5949","SE78","Train","Unpred",12,54,72,"RecipientAOI",1.08042996958492,13.8116438356164,0.75,1.09861228866811,1.0471975511966,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"5950","SE78","Train","Unpred",13,44,72,"RecipientAOI",0.44558510189759,17.3732876712329,0.611111111111111,0.451985123743057,0.897444709548134,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"5951","SE79","Post","Unpred",0,0,10,"RecipientAOI",-3.04452243772342,0.477272727272727,0,-4.59511985013459,0,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"5952","SE79","Post","Unpred",1,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"5953","SE79","Post","Unpred",2,0,9,"RecipientAOI",-2.94443897916644,0.475,0,-4.59511985013459,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"5954","SE79","Post","Unpred",3,1,11,"RecipientAOI",-1.94591014905531,1.3125,0.0909090909090909,-2.30258509299405,0.306277369169669,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"5955","SE79","Post","Unpred",4,6,9,"RecipientAOI",0.619039208406224,2.275,0.666666666666667,0.693147180559945,0.955316618124509,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"5956","SE79","Post","Unpred",5,6,11,"RecipientAOI",0.167054084663166,2.97916666666667,0.545454545454545,0.182321556793954,0.830915552416156,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"5957","SE79","Post","Unpred",6,6,9,"RecipientAOI",0.619039208406224,2.275,0.666666666666667,0.693147180559945,0.955316618124509,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"5958","SE79","Post","Unpred",7,6,12,"RecipientAOI",0,3.25,0.5,0,0.785398163397448,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"5959","SE79","Post","Unpred",8,6,11,"RecipientAOI",0.167054084663166,2.97916666666667,0.545454545454545,0.182321556793954,0.830915552416156,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"5960","SE79","Post","Unpred",9,6,8,"RecipientAOI",0.955511445027436,1.80555555555556,0.75,1.09861228866811,1.0471975511966,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"5961","SE79","Post","Unpred",10,6,8,"RecipientAOI",0.955511445027436,1.80555555555556,0.75,1.09861228866811,1.0471975511966,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"5962","SE79","Post","Unpred",11,1,10,"RecipientAOI",-1.84582669049833,1.29545454545455,0.1,-2.19722457733622,0.321750554396642,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"5963","SE79","Post","Unpred",12,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"5964","SE79","Post","Unpred",13,0,8,"RecipientAOI",-2.83321334405622,0.472222222222222,0,-4.59511985013459,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"5965","SE79","Pre","Unpred",0,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"5966","SE79","Pre","Unpred",1,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"5967","SE79","Pre","Unpred",2,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"5968","SE79","Pre","Unpred",3,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"5969","SE79","Pre","Unpred",4,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"5970","SE79","Pre","Unpred",5,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"5971","SE79","Pre","Unpred",6,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"5972","SE79","Pre","Unpred",7,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"5973","SE79","Pre","Unpred",8,0,5,"RecipientAOI",-2.39789527279837,0.458333333333333,0,-4.59511985013459,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"5974","SE79","Pre","Unpred",9,0,6,"RecipientAOI",-2.56494935746154,0.464285714285714,0,-4.59511985013459,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"5975","SE79","Pre","Unpred",10,6,6,"RecipientAOI",2.56494935746154,0.464285714285714,1,4.59511985013459,1.5707963267949,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"5976","SE79","Pre","Unpred",11,6,6,"RecipientAOI",2.56494935746154,0.464285714285714,1,4.59511985013459,1.5707963267949,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"5977","SE79","Pre","Unpred",12,6,6,"RecipientAOI",2.56494935746154,0.464285714285714,1,4.59511985013459,1.5707963267949,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"5978","SE79","Pre","Unpred",13,6,6,"RecipientAOI",2.56494935746154,0.464285714285714,1,4.59511985013459,1.5707963267949,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"5979","SE79","Train","Unpred",0,6,12,"RecipientAOI",0,3.25,0.5,0,0.785398163397448,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"5980","SE79","Train","Unpred",1,9,17,"RecipientAOI",0.111225635110224,4.48611111111111,0.529411764705882,0.117783035656383,0.814826916370989,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"5981","SE79","Train","Unpred",2,6,21,"RecipientAOI",-0.869037847023609,4.57954545454545,0.285714285714286,-0.916290731874155,0.563942641360629,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"5982","SE79","Train","Unpred",3,6,19,"RecipientAOI",-0.730887508542792,4.3875,0.315789473684211,-0.773189888233482,0.596743147217574,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"5983","SE79","Train","Unpred",4,12,27,"RecipientAOI",-0.215111379616946,6.91964285714286,0.444444444444444,-0.22314355131421,0.729727656226966,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"5984","SE79","Train","Unpred",5,12,28,"RecipientAOI",-0.277631736598279,7.11206896551724,0.428571428571429,-0.287682072451781,0.713724378944766,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"5985","SE79","Train","Unpred",6,12,29,"RecipientAOI",-0.336472236621213,7.29166666666667,0.413793103448276,-0.348306694268216,0.698758345188678,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"5986","SE79","Train","Unpred",7,12,29,"RecipientAOI",-0.336472236621213,7.29166666666667,0.413793103448276,-0.348306694268216,0.698758345188678,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"5987","SE79","Train","Unpred",8,12,30,"RecipientAOI",-0.392042087776024,7.45967741935484,0.4,-0.405465108108164,0.684719203002283,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"5988","SE79","Train","Unpred",9,10,25,"RecipientAOI",-0.389464766761723,6.25961538461539,0.4,-0.405465108108164,0.684719203002283,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"5989","SE79","Train","Unpred",10,5,21,"RecipientAOI",-1.09861228866811,4.125,0.238095238095238,-1.16315080980568,0.509739678831507,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"5990","SE79","Train","Unpred",11,5,17,"RecipientAOI",-0.82098055206983,3.81944444444444,0.294117647058824,-0.8754687373539,0.573203309100855,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"5991","SE79","Train","Unpred",12,4,11,"RecipientAOI",-0.510825623765991,2.8125,0.363636363636364,-0.559615787935423,0.647284848015653,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"5992","SE79","Train","Unpred",13,2,14,"RecipientAOI",-1.6094379124341,2.08333333333333,0.142857142857143,-1.79175946922805,0.387596686655181,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"5993","SE81","Post","Unpred",0,0,27,"RecipientAOI",-4.00733318523247,0.491071428571429,0,-4.59511985013459,0,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"5994","SE81","Post","Unpred",1,0,26,"RecipientAOI",-3.97029191355212,0.490740740740741,0,-4.59511985013459,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"5995","SE81","Post","Unpred",2,4,25,"RecipientAOI",-1.56397553835734,3.72115384615385,0.16,-1.65822807660353,0.411516846067488,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"5996","SE81","Post","Unpred",3,5,20,"RecipientAOI",-1.03609193168678,4.05952380952381,0.25,-1.09861228866811,0.523598775598299,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"5997","SE81","Post","Unpred",4,10,26,"RecipientAOI",-0.451985123743057,6.41666666666667,0.384615384615385,-0.470003629245736,0.668964074268407,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"5998","SE81","Post","Unpred",5,12,26,"RecipientAOI",-0.148420005118273,6.71296296296296,0.461538461538462,-0.154150679827258,0.746898593069036,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"5999","SE81","Post","Unpred",6,8,19,"RecipientAOI",-0.302280871872934,4.8875,0.421052631578947,-0.318453731118535,0.706119023078598,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"6000","SE81","Post","Unpred",7,4,19,"RecipientAOI",-1.23676262714893,3.4875,0.210526315789474,-1.32175583998232,0.47667961158977,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"6001","SE81","Post","Unpred",8,5,20,"RecipientAOI",-1.03609193168678,4.05952380952381,0.25,-1.09861228866811,0.523598775598299,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"6002","SE81","Post","Unpred",9,10,19,"RecipientAOI",0.100083458556983,4.9875,0.526315789473684,0.105360515657826,0.811726117528233,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"6003","SE81","Post","Unpred",10,8,20,"RecipientAOI",-0.385662480811985,5.05952380952381,0.4,-0.405465108108164,0.684719203002283,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"6004","SE81","Post","Unpred",11,13,22,"RecipientAOI",0.351397886837889,5.57608695652174,0.590909090909091,0.367724780125318,0.876815731893903,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"6005","SE81","Post","Unpred",12,19,28,"RecipientAOI",0.719122666963206,6.38793103448276,0.678571428571429,0.747214401830221,0.968001774042632,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"6006","SE81","Post","Unpred",13,14,27,"RecipientAOI",0.071458963982145,6.99107142857143,0.518518518518518,0.0741079721537218,0.803920918303494,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"6007","SE81","Pre","Unpred",0,15,19,"RecipientAOI",1.23676262714893,3.4875,0.789473684210526,1.32175583998232,1.09411671520513,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"6008","SE81","Pre","Unpred",1,18,18,"RecipientAOI",3.61091791264422,0.486842105263158,1,4.59511985013459,1.5707963267949,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"6009","SE81","Pre","Unpred",2,20,24,"RecipientAOI",1.51634748936809,3.69,0.833333333333333,1.6094379124341,1.15026199151093,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"6010","SE81","Pre","Unpred",3,12,24,"RecipientAOI",0,6.25,0.5,0,0.785398163397448,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"6011","SE81","Pre","Unpred",4,12,24,"RecipientAOI",0,6.25,0.5,0,0.785398163397448,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"6012","SE81","Pre","Unpred",5,5,23,"RecipientAOI",-1.21302263984585,4.23958333333333,0.217391304347826,-1.28093384546206,0.485049786929483,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"6013","SE81","Pre","Unpred",6,6,23,"RecipientAOI",-0.990398704027877,4.73958333333333,0.260869565217391,-1.04145387482816,0.536061489866503,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"6014","SE81","Pre","Unpred",7,8,24,"RecipientAOI",-0.663294217410264,5.61,0.333333333333333,-0.693147180559945,0.615479708670387,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"6015","SE81","Pre","Unpred",8,10,22,"RecipientAOI",-0.174353387144778,5.70652173913043,0.454545454545455,-0.182321556793955,0.739880774378741,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"6016","SE81","Pre","Unpred",9,11,23,"RecipientAOI",-0.083381608939051,5.98958333333333,0.478260869565217,-0.0870113769896297,0.76365217800239,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
